0.472218	1.790898	-4.305140	10.814885	1.000000	0.040724
0.472588	2.732071	-4.416673	10.303914	1.000000	4.969496
0.472823	2.998156	-4.355514	10.672990	1.000000	0.805433
0.472939	2.915675	-4.378198	10.634330	1.000000	21.940654
0.473204	2.955028	-4.519643	10.420515	0.909091	2.125353
0.474433	3.044420	-4.584139	10.480437	0.818182	0.206494
0.474574	3.105091	-4.561120	10.597405	0.818182	1.040392
0.474918	3.147711	-4.719912	10.594967	0.818182	3.420820
0.475319	2.966043	-5.247996	9.295903	0.818182	35.467950
0.475448	7.421560	-5.859701	2.665695	0.090909	17.461301
0.475769	3.466268	-5.684674	19.723279	0.090909	4.592938
0.476205	3.303768	-4.918291	10.628225	0.818182	1.866378
0.476350	3.298657	-5.008362	10.799552	0.818182	0.655038
0.476502	1.690818	-5.603833	9.986627	0.818182	1.123167
0.476661	3.455719	-5.068076	11.308422	0.727273	2.336537
0.476909	3.418530	-5.067743	10.948105	0.909091	0.014483
0.479874	4.001533	-5.067854	11.032553	0.909091	23.923431
0.480890	3.680327	-7.449401	7.818412	0.909091	1.184008
0.481275	4.076101	-5.079085	10.640829	1.000000	3.622925
0.481485	1.382028	-1.782815	8.159634	0.363636	3.862516
0.482854	4.835376	-5.155701	11.215799	0.909091	0.684063
0.483018	3.750007	-4.771064	10.391357	1.000000	5.409881
0.483109	4.174938	-5.261674	11.174685	0.909091	16.004024
0.484535	4.517738	-4.795639	10.802570	0.909091	0.978487
0.486411	4.998540	-7.554595	9.028731	0.909091	26.245146
0.486672	4.293272	-5.086869	11.609550	1.000000	3.097695
0.486885	4.268590	-5.164597	11.334876	1.000000	6.729643
0.486984	4.910430	-4.876147	12.381832	1.000000	3.982416
0.487135	4.286004	-5.093207	11.532439	1.000000	0.007272
0.487220	3.981802	-5.208632	10.948286	1.000000	5.960127
0.487389	4.302039	-5.110665	11.485349	1.000000	0.127029
0.487552	4.757917	-4.756163	10.685659	1.000000	0.973338
0.488211	4.692600	-4.837339	10.779774	1.000000	0.351939
0.488819	5.456367	-5.336288	11.391819	1.000000	0.568225
0.489642	5.424215	-5.353969	11.257314	1.000000	0.442923
0.491073	5.426184	-5.397225	11.271646	1.000000	7.223724
0.492487	3.854640	-6.958792	7.436977	0.727273	0.019013
0.492886	5.479019	-5.345073	11.288889	0.909091	2.641308
0.494202	4.671461	-4.915178	12.022293	0.818182	2.100926
0.494844	5.612004	-5.269902	11.173858	0.909091	3.889744
0.496162	5.471308	-4.437134	11.882948	0.818182	0.562587
0.496521	5.361041	-4.405998	11.949557	0.818182	18.378095
0.496648	4.997900	-8.700612	7.454387	0.272727	33.882989
0.497226	5.329758	-5.214859	11.009655	0.909091	2.003313
0.497383	5.657000	-5.514651	11.325817	0.727273	0.474668
0.497473	5.496456	-5.370871	10.985410	0.727273	2.473905
0.497824	5.404954	-5.472507	12.373973	0.545455	3.142253
0.497880	5.341591	-5.197512	11.449154	0.454545	2.738751
0.498759	5.075878	-4.911175	5.556121	0.454545	5.257371
0.499469	1.909601	-6.791326	5.858905	0.545455	0.217371
0.499806	1.892819	-6.761636	6.061390	0.545455	0.724257
0.499959	1.923215	-6.841365	5.830209	0.636364	0.066626
0.500363	1.870269	-6.844368	5.934542	0.727273	1.250398
0.500726	5.844705	-5.461720	11.549065	0.272727	0.769109
0.507362	5.839627	-9.063898	7.523131	0.727273	22.244190
0.508333	6.238858	-5.389886	11.873258	0.363636	6.542868
0.513832	3.905162	-7.423714	7.327661	0.818182	0.056895
0.514405	4.276195	-8.410605	6.756025	0.818182	0.127897
0.515008	3.503349	-9.247377	11.314287	0.909091	36.363639
0.515488	0.984423	-6.253457	5.560809	0.363636	3.567656
0.518112	3.480297	-8.577514	9.660000	0.818182	0.190635
0.518489	1.515978	-8.257150	10.075787	0.909091	16.736005
0.518788	3.412822	-8.683153	9.558270	0.818182	4.121980
0.518845	3.653947	-9.449981	12.814135	0.636364	4.926079
0.518911	-3.567588	-6.893629	13.193063	0.090909	10.153425
0.520097	3.012904	-6.928101	6.929649	0.818182	0.007713
0.520556	1.210776	-8.332321	10.085210	0.909091	1.207175
0.520803	3.181461	-8.801247	9.725562	0.909091	0.072056
0.521545	3.220861	-6.891850	6.834729	0.818182	1.161919
0.522154	3.439026	-8.730190	9.678497	0.909091	0.446316
0.522751	3.033172	-8.994399	10.169309	1.000000	22.852055
0.523245	1.128563	-8.470763	10.102899	1.000000	3.452335
0.523605	1.163886	-8.340994	10.009662	1.000000	2.962755
0.523657	1.100319	-8.517578	10.113654	1.000000	1.884141
0.523967	1.174424	-8.406046	10.088482	1.000000	0.416518
0.524099	1.225787	-8.366014	9.869784	1.000000	47.585005
0.524702	1.093423	-8.550382	9.930806	1.000000	7.137768
0.524885	1.019586	-8.468095	9.874769	1.000000	6.696885
0.524931	3.090246	-9.124391	10.301882	1.000000	8.312299
0.525050	2.992515	-8.922342	9.870029	1.000000	0.186858
0.525097	2.951683	-8.925122	9.952083	1.000000	0.000663
0.526297	1.256358	-8.271161	9.899114	0.909091	0.131163
0.526464	1.087540	-8.379691	10.182397	0.909091	5.037314
0.526531	2.963204	-9.284072	9.508419	0.818182	0.125682
0.526634	1.053517	-8.430621	9.865124	0.818182	0.000008
0.526836	2.981743	-9.199005	9.506378	0.818182	0.009908
0.526951	5.422492	-4.518086	12.406480	0.181818	1.308915
0.527058	2.870814	-9.259164	9.439174	0.818182	0.276417
0.527186	6.171766	-5.443373	11.820050	0.181818	1.496076
0.527292	0.895879	-8.434290	9.655427	0.818182	0.599812
0.527382	2.699356	-9.146630	10.015566	0.818182	3.182666
0.527776	2.691237	-9.086805	9.857833	0.818182	0.456747
0.527877	0.883291	-8.385251	9.685376	0.909091	0.606457
0.528586	2.630820	-9.035876	9.885014	0.909091	8.291227
0.528799	2.989048	-9.416399	9.747414	1.000000	2.223819
0.528945	2.968532	-9.376701	9.593323	1.000000	0.109907
0.529502	0.875365	-8.329429	9.333629	1.000000	0.124696
0.529584	0.834065	-8.266936	9.464672	1.000000	0.135096
0.530419	0.532321	-8.729523	9.889989	1.000000	0.207709
0.530755	0.765933	-8.572399	9.323733	1.000000	0.638471
0.530892	0.729745	-8.118596	9.435094	1.000000	0.022028
0.530967	0.732372	-8.546156	9.298872	1.000000	0.683039
0.531398	0.453353	-8.404822	9.285036	1.000000	2.798827
0.531525	0.743914	-8.085348	9.835567	1.000000	2.663637
0.531692	0.749503	-7.973815	9.307367	1.000000	0.177500
0.531851	0.681079	-7.979820	9.973952	1.000000	3.886473
0.532799	2.909007	-9.687947	9.641615	1.000000	5.889602
0.532930	0.544719	-8.698276	9.745920	1.000000	0.311654
0.533104	2.877868	-9.684388	9.842597	1.000000	6.917126
0.533252	4.385013	-10.200129	11.066759	1.000000	9.701744
0.533365	0.385952	-8.304966	9.290475	1.000000	9.454930
0.533601	0.435742	-8.747760	10.059149	1.000000	2.119736
0.533647	0.573156	-8.828268	9.145283	1.000000	0.348746
0.534096	0.391256	-7.824142	9.413458	1.000000	0.784692
0.534211	0.499787	-8.778117	8.998037	1.000000	0.110594
0.534649	0.473221	-8.869856	9.956185	1.000000	0.016572
0.535532	0.466329	-9.166313	9.012204	1.000000	5.611050
0.535777	0.545851	-9.193779	8.917445	1.000000	12.134510
0.536443	0.525592	-8.114260	8.979525	1.000000	0.226946
0.536743	2.990422	-9.868534	10.049075	1.000000	0.370020
0.536910	0.467330	-8.119152	9.138680	1.000000	2.113865
0.537224	2.665810	-9.946595	9.871918	1.000000	0.968083
0.537354	-0.083321	-7.630211	9.689445	1.000000	1.207898
0.537494	2.470111	-9.854523	9.641735	1.000000	0.165893
0.537598	2.154240	-9.747549	12.539947	1.000000	48.789973
0.537718	2.527916	-9.881210	9.918394	1.000000	1.792603
0.537933	-0.091059	-7.652117	9.541678	1.000000	0.674098
0.538236	2.394423	-9.970058	9.797134	1.000000	5.247801
0.538547	0.054175	-7.603634	9.434448	1.000000	5.119825
0.539339	-0.439412	-7.505890	9.719689	0.909091	0.174053
0.539477	-0.561340	-7.478091	9.675477	0.909091	0.088410
0.539534	-0.377143	-7.524905	9.824690	0.909091	3.942926
0.539737	3.082318	-10.875440	11.278526	0.454545	25.412252
0.540250	2.858501	-9.848518	9.897982	1.000000	5.933421
0.541822	-0.521921	-7.926111	9.760886	1.000000	0.907658
0.542041	-0.558926	-7.828256	9.579323	0.909091	0.560477
0.542105	-0.288210	-7.310180	9.590388	0.909091	1.994368
0.542634	-1.058475	-7.610862	9.662584	0.909091	6.195589
0.542756	-0.564892	-7.819694	9.644651	1.000000	2.923855
0.543222	-1.038220	-7.100793	9.719699	0.909091	4.606165
0.543467	-0.735740	-7.220109	10.061140	1.000000	2.306243
0.543547	-1.050331	-6.972580	9.280046	0.909091	0.150720
0.543726	-1.264978	-6.545688	8.708511	0.909091	40.430344
0.544013	3.240948	-9.991965	10.748904	0.272727	0.976821
0.544722	-1.147584	-7.482538	9.172961	0.909091	1.886226
0.544810	-1.103460	-6.905861	9.117462	0.818182	1.459174
0.544969	-1.199560	-6.825909	8.963495	0.727273	1.630246
0.545842	-1.308213	-7.700600	9.630590	0.727273	1.078175
0.545888	-1.260850	-7.578503	9.388145	0.636364	0.221908
0.546092	-1.099520	-6.460064	8.728128	0.636364	0.268312
0.546218	3.247669	-10.039780	10.799365	0.363636	1.323660
0.547066	3.216904	-10.045785	10.774734	0.363636	1.428266
0.547343	-1.528203	-7.628654	9.145126	0.636364	8.260849
0.547819	3.228387	-10.143640	10.817258	0.363636	3.778890
0.548010	3.311999	-10.048565	10.839733	0.363636	0.107370
0.548184	-0.893598	-6.125022	8.379547	0.545455	4.173806
0.548263	-1.000982	-6.212869	8.520845	0.636364	2.007364
0.548620	-0.841119	-6.095554	8.592056	0.636364	29.402505
0.548850	-0.820147	-6.101559	8.471556	0.636364	0.009689
0.549172	-1.812823	-7.904761	9.197791	0.727273	15.148154
0.549247	3.319368	-10.073251	11.046976	0.181818	0.940372
0.549482	-1.022168	-6.741398	13.365417	0.545455	13.914931
0.549717	3.260428	-9.961385	10.932045	0.181818	0.724407
0.549876	-0.488492	-5.674444	8.384312	0.636364	0.239791
0.550061	-0.359765	-5.376987	6.035470	0.636364	23.993890
0.550164	-1.323168	-6.916091	10.607257	0.727273	5.011861
0.550364	-0.683202	-5.567248	8.132941	0.727273	15.513081
0.550827	0.541841	4.336906	15.635870	0.090909	5.137647
0.551025	-1.978294	-7.966031	9.335877	0.909091	0.866484
0.551178	-0.719082	-5.451157	8.198979	0.818182	4.448173
0.551321	-0.790476	-5.365533	8.013794	0.727273	13.270996
0.551587	-0.418678	-5.667216	8.701683	0.727273	0.152218
0.551691	-2.095098	-7.965031	9.318608	0.727273	0.302489
0.551791	-0.302349	-5.368313	8.801178	0.818182	0.373245
0.552270	3.331764	-10.051901	10.681429	0.181818	5.577341
0.552575	7.175079	4.906690	5.283227	0.090909	8.689125
0.552886	-1.122031	-5.641863	7.846310	0.727273	0.084042
0.552994	-2.366820	-7.849161	8.962491	0.727273	1.535229
0.553586	-0.863167	-5.121341	8.431118	0.636364	0.273144
0.553660	0.146963	-12.397642	7.901739	0.181818	0.175547
0.553975	-0.170836	-5.609393	8.857229	0.727273	0.310668
0.554166	-1.245167	-5.766628	7.912783	0.727273	0.266013
0.554204	-0.259106	-5.769964	8.873781	0.727273	0.057004
0.554450	-5.739831	-12.196483	33.028156	0.090909	4.999780
0.554768	-2.381470	-7.970368	9.083800	0.727273	11.608644
0.554912	-1.465212	-5.467058	8.009561	0.818182	2.975291
0.555064	-2.438502	-8.572622	14.322148	0.090909	0.651501
0.555256	-1.431185	-5.380545	7.854223	0.818182	0.124170
0.555656	-0.175866	-5.305820	8.820211	0.818182	28.059564
0.555868	-0.186963	-5.812108	8.944321	0.909091	0.019213
0.555950	0.028070	-5.015924	8.354442	0.909091	0.977421
0.556030	-2.580091	-7.740298	8.673865	0.909091	0.382217
0.556156	-0.200664	-5.785198	8.900978	1.000000	0.092289
0.556233	-1.774758	-5.496637	8.119749	0.909091	0.944844
0.556298	-1.422676	-5.009252	7.729197	0.909091	3.194302
0.556925	-1.834889	-5.620401	8.118266	0.909091	1.753245
0.557333	-1.833301	-5.590044	8.306760	0.909091	0.034563
0.557433	-1.751752	-5.684341	8.119091	0.909091	5.791111
0.557466	-7.618481	-27.480108	29.942309	0.090909	15.552739
0.557934	-2.065468	-5.442149	8.111913	0.909091	0.765983
0.558288	0.126121	-4.731811	8.570120	0.909091	11.911867
0.558382	-2.686227	-8.129383	9.101270	0.818182	0.152824
0.558804	0.072994	-4.710572	8.573498	0.909091	4.444975
0.558967	-1.599383	-4.871921	8.018363	0.909091	0.432501
0.559548	-0.297461	-2.660508	10.587796	0.818182	43.187023
0.559675	-2.301734	-5.311268	8.072810	1.000000	4.965007
0.559792	-1.749813	-4.841119	8.156562	1.000000	1.200462
0.560157	-1.604785	-4.829221	8.017256	1.000000	0.687326
0.560485	-2.382272	-5.370315	8.052796	1.000000	24.947821
0.560651	-3.140692	-7.062318	8.463040	0.909091	1.505318
0.561169	-2.800167	-8.303965	9.212521	0.909091	3.635509
0.561701	0.264805	-4.451589	8.557332	1.000000	6.156289
0.561948	0.239454	-4.466824	8.792255	1.000000	2.076308
0.562070	-3.143859	-7.043970	8.406414	1.000000	2.484440
0.562164	-3.467591	-7.016059	9.336238	1.000000	5.652069
0.562296	0.314108	-4.346062	8.810249	0.909091	0.214216
0.562384	-2.856254	-5.525771	8.478096	1.000000	0.151443
0.562520	-2.680110	-4.981230	8.433289	1.000000	13.852409
0.562698	0.434152	-4.326713	9.252102	1.000000	32.384978
0.562847	-3.160908	-6.989260	8.504995	1.000000	0.066039
0.563008	-3.228857	-6.960348	8.491131	1.000000	1.721667
0.563546	-3.012633	-7.182079	8.767903	1.000000	0.387306
0.563955	-2.697526	-4.882152	8.285574	1.000000	1.411832
0.564100	-3.160640	-5.329283	8.107737	1.000000	0.029880
0.564649	-3.448491	-7.068767	8.448657	1.000000	2.141728
0.564872	-1.988147	-4.011909	8.500640	1.000000	21.726842
0.564986	-2.132715	-4.139343	8.755229	1.000000	0.818572
0.565360	-2.102612	-4.150796	8.594833	1.000000	12.994971
0.565498	-3.541850	-5.285693	8.247842	1.000000	3.146902
0.565702	0.361730	-4.077294	8.664204	0.909091	0.040882
0.565914	-2.176611	-4.118993	8.650741	0.909091	0.400091
0.566178	-3.655116	-6.887624	8.370143	0.909091	0.203515
0.566869	-3.561672	-7.165510	8.624486	0.818182	0.535430
0.567017	-3.636532	-7.205320	8.578791	0.727273	0.834428
0.567224	-3.744510	-5.433476	8.387071	0.818182	0.209370
0.567600	1.533197	7.537434	17.377100	0.090909	3.500789
0.567849	-2.244430	-3.848002	8.525620	0.818182	2.903608
0.567989	-2.466844	6.935180	46.158125	0.090909	0.000807
0.568002	-2.341492	-3.407098	10.359043	0.818182	38.701686
0.568380	-4.028567	-5.235653	8.483283	0.818182	0.227477
0.568824	0.222485	-3.888256	9.107973	0.818182	0.191419
0.568918	-3.759920	-6.562590	8.391426	0.909091	0.623466
0.569219	-3.979802	-5.607280	8.309042	0.909091	3.341480
0.569561	-4.275935	-5.222865	10.278025	1.000000	4.948103
0.569753	-3.693538	-6.489421	8.436727	1.000000	1.782906
0.569823	-3.797756	-6.520334	8.684957	1.000000	2.010399
0.569954	-3.695087	-7.287607	8.859203	1.000000	3.469925
0.570510	-4.139112	-5.244327	8.703771	1.000000	0.016227
0.570834	-2.417675	-3.732800	8.771858	1.000000	0.584147
0.570897	-2.181970	-3.699551	8.661972	1.000000	6.536865
0.571046	-2.134347	-3.716787	8.468105	1.000000	1.432456
0.571171	-2.538075	-3.625493	8.423138	1.000000	0.008010
0.571255	-4.272476	-5.602498	8.771721	1.000000	2.208525
0.571395	-4.149842	-5.739273	8.249858	1.000000	0.110474
0.571481	-4.259150	-5.616065	8.017742	1.000000	17.463536
0.571576	-2.665759	-3.633944	8.996498	1.000000	6.014845
0.572184	-2.605754	-3.744809	9.145070	1.000000	0.643672
0.572567	-2.655386	-3.429671	8.948145	1.000000	0.089958
0.572776	-2.631996	-3.450466	8.804290	1.000000	7.933201
0.572935	-3.724648	-6.364211	8.689765	0.909091	6.645556
0.573077	-3.822813	-7.388464	9.149693	0.909091	5.578956
0.573224	-4.389729	-5.589154	8.187025	0.909091	6.276114
0.573702	-3.794449	-6.290264	8.626211	0.909091	0.542438
0.573876	-3.749981	-7.231785	8.837637	0.818182	6.421225
0.574005	-2.917710	3.639467	35.310016	0.090909	39.460139
0.574391	-2.934701	-3.427447	9.416441	0.818182	3.047134
0.574479	-3.872054	-7.502332	8.936611	0.818182	0.943541
0.574628	-2.622250	-3.745476	9.122551	0.818182	1.904139
0.574747	-3.689037	-5.355748	14.909876	0.090909	43.575937
0.575279	-2.907921	-3.212166	8.782127	0.818182	2.182182
0.575402	-2.852671	-3.321808	9.150807	0.818182	0.382421
0.575503	-2.657872	-3.203938	8.714354	0.818182	1.754209
0.576475	-5.106121	-5.916635	8.574791	0.818182	2.903801
0.576630	-3.025146	-3.104970	8.806261	0.818182	0.737268
0.576839	-2.981998	-3.114422	8.795951	0.909091	0.211168
0.576975	2.403520	4.770471	11.993495	0.090909	0.413839
0.577343	-3.173402	-2.981984	8.614442	0.909091	1.448729
0.578411	-5.182800	-5.793538	8.291983	0.909091	12.753166
0.578509	-3.080751	-2.889356	8.829107	0.909091	1.152358
0.578960	-5.182433	-5.812998	8.416281	0.909091	0.177002
0.579206	-5.284215	-5.804324	8.678300	0.909091	0.568366
0.579408	-3.242970	-2.679746	8.732880	1.000000	7.638272
0.580448	-4.906697	-6.099001	8.830246	1.000000	0.164407
0.580659	-4.883332	-6.222210	8.722656	1.000000	0.184505
0.580751	-5.393026	-5.594937	8.536433	1.000000	0.070595
0.580991	-5.384622	-5.541228	8.446797	1.000000	1.722887
0.581182	-5.470606	-5.704801	8.543930	1.000000	1.664923
0.581475	-3.339902	-2.740349	9.005921	1.000000	1.501029
0.581596	-3.380300	-2.455346	8.956155	0.909091	3.324728
0.582118	-3.547532	-2.694202	9.150346	0.909091	0.812529
0.582589	-3.526901	-2.501494	8.945126	0.909091	0.103459
0.582665	-3.304629	-2.469135	9.058190	0.909091	0.004443
0.582723	-5.775299	-5.365756	8.531043	0.818182	2.661355
0.582898	-10.749593	-4.860245	0.790567	0.090909	0.520970
0.583000	-3.248259	-2.541414	9.024006	0.818182	0.700474
0.583892	-3.827597	-2.773153	9.270295	0.818182	0.619005
0.584008	-3.874641	-2.671406	9.133111	0.818182	2.322083
0.584505	-4.977108	-2.942175	14.656160	0.090909	11.683215
0.584704	-4.914490	-6.323179	8.781164	0.727273	3.202578
0.585123	-5.874696	-5.178274	8.423213	0.818182	8.232265
0.585824	-3.460007	-2.082830	8.808772	0.818182	3.706876
0.586025	-3.434363	-1.984864	8.874339	0.818182	0.954854
0.586471	4.187361	-8.438960	7.116837	0.090909	1.248089
0.587093	-3.313477	-1.888677	9.006385	0.909091	0.993937
0.587347	-3.376722	-1.703530	8.819752	0.818182	3.228910
0.587816	-6.029888	-5.190061	8.711637	0.909091	0.030552
0.588035	-4.996467	-6.496426	8.808371	0.636364	3.054991
0.588372	-5.968216	-4.985122	8.179776	0.818182	0.237083
0.588771	-6.030470	-5.264898	8.699831	0.909091	0.023886
0.588863	-3.323239	-1.752458	8.707966	0.818182	0.050216
0.588941	-6.764732	-5.202182	5.761568	0.636364	5.522206
0.589008	-3.033293	-1.550632	5.576893	0.636364	11.876730
0.589303	-4.111047	-2.533964	8.788535	1.000000	18.451396
0.589522	-3.471505	-1.755127	9.202607	0.909091	0.030131
0.589972	-3.547623	-1.653491	9.162860	0.909091	1.558011
0.590056	-4.314805	-2.698872	9.201887	1.000000	0.506385
0.590165	-4.305953	-2.706545	9.022266	1.000000	0.528035
0.590232	-6.040037	-5.156924	8.148974	1.000000	2.138547
0.590421	-4.382758	-2.764146	9.362584	1.000000	0.472793
0.590765	-3.458699	-1.534730	9.079420	1.000000	0.805672
0.590873	-3.423229	-1.732553	9.226128	1.000000	4.491224
0.591567	-4.400552	-2.734122	9.034587	1.000000	1.287813
0.591693	-4.295260	-2.818188	9.045183	1.000000	1.849605
0.591947	-4.424974	-2.754916	9.116941	1.000000	3.847623
0.592018	-6.284168	-5.230204	9.130032	1.000000	0.595789
0.592516	-4.333005	-2.820968	9.018384	0.909091	0.201631
0.593004	-3.467883	-1.296320	9.159263	0.909091	3.838440
0.593135	-3.402362	-1.240609	8.986312	0.909091	0.277118
0.593546	-3.394149	-1.171110	9.126591	0.818182	5.123681
0.593816	-3.422498	-1.285756	9.081593	0.818182	1.021812
0.594028	-10.837630	-6.808006	21.418741	0.090909	36.334659
0.594423	-6.293365	-5.135352	8.907709	0.909091	0.275483
0.594511	-3.365840	-1.284422	9.181558	0.818182	0.116703
0.594628	-6.422334	-5.616732	8.123435	0.454545	1.257989
0.594688	-4.574598	-2.557427	8.961512	0.909091	1.136985
0.594905	-3.318777	-1.265295	9.181921	0.818182	0.718691
0.595027	-6.502887	-5.118783	9.176763	1.000000	0.045870
0.595144	-3.509235	-1.169776	9.085971	0.909091	9.822147
0.595433	-6.329051	-5.096988	8.780538	1.000000	3.397199
0.595493	-4.645147	-2.561541	9.274396	1.000000	1.863451
0.595672	-6.435165	-4.952096	9.016765	1.000000	2.786364
0.595881	-4.724279	-2.601795	9.540232	1.000000	1.935230
0.596085	-4.627632	-2.583559	9.239619	1.000000	2.254191
0.596154	-6.488461	-4.617276	8.495550	1.000000	4.871965
0.596216	-6.547387	-4.959546	8.905453	1.000000	20.902027
0.596606	-6.124909	-5.032270	8.865626	1.000000	0.488637
0.596981	-6.500799	-4.443027	8.424887	1.000000	0.488130
0.597569	-6.638970	-4.574131	8.129604	1.000000	4.306954
0.597777	-6.611367	-4.529206	8.122609	1.000000	0.537920
0.598138	-6.457322	-4.308365	8.036886	1.000000	1.854207
0.598225	-4.821096	-2.554202	9.364061	1.000000	4.230804
0.598641	-6.251773	-5.065074	9.179465	1.000000	1.648858
0.598726	-4.819967	-2.513726	9.236046	1.000000	0.009301
0.598878	-4.689956	-2.487483	9.131761	1.000000	2.836603
0.598928	-3.604701	-0.890555	9.642271	0.909091	3.002418
